"PASSENGERS","DISTANCE","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","YEAR","MONTH",
0.00,7058.00,"CK","China Cargo Airline",13930,"ORD","Chicago, IL",14309,"PVG","Shanghai, China",2021,3,
0.00,5438.00,"UX","Air Europa",13156,"MAD","Madrid, Spain",11540,"ELP","El Paso, TX",2021,3,
0.00,348.00,"W8","Cargojet Airways Ltd.",12478,"JFK","New York, NY",16128,"YMX","Montreal, Canada",2021,3,
0.00,362.00,"W8","Cargojet Airways Ltd.",12478,"JFK","New York, NY",16078,"YHM","Hamilton, Canada",2021,3,
0.00,779.00,"W8","Cargojet Airways Ltd.",11618,"EWR","Newark, NJ",10521,"BDA","Hamilton, Bermuda",2021,3,
0.00,762.00,"W8","Cargojet Airways Ltd.",10521,"BDA","Hamilton, Bermuda",12478,"JFK","New York, NY",2021,3,
0.00,710.00,"W8","Cargojet Airways Ltd.",16128,"YMX","Montreal, Canada",11193,"CVG","Cincinnati, OH",2021,3,
0.00,1602.00,"W8","Cargojet Airways Ltd.",13252,"MEX","Mexico City, Mexico",11193,"CVG","Cincinnati, OH",2021,3,
0.00,1146.00,"W8","Cargojet Airways Ltd.",16268,"YYT","St. John's, Canada",12478,"JFK","New York, NY",2021,3,
0.00,1691.00,"W8","Cargojet Airways Ltd.",11874,"GDL","Guadalajara, Mexico",11193,"CVG","Cincinnati, OH",2021,3,
0.00,1281.00,"W8","Cargojet Airways Ltd.",13514,"MTY","Monterrey, Mexico",11193,"CVG","Cincinnati, OH",2021,3,
0.00,1682.00,"W8","Cargojet Airways Ltd.",16042,"YEG","Edmonton, Canada",11193,"CVG","Cincinnati, OH",2021,3,
0.00,2014.00,"W8","Cargojet Airways Ltd.",16229,"YVR","Vancouver, Canada",11193,"CVG","Cincinnati, OH",2021,3,
0.00,1644.00,"W8","Cargojet Airways Ltd.",16257,"YYC","Calgary, Canada",11193,"CVG","Cincinnati, OH",2021,3,
0.00,1602.00,"W8","Cargojet Airways Ltd.",11193,"CVG","Cincinnati, OH",13252,"MEX","Mexico City, Mexico",2021,3,
0.00,1281.00,"W8","Cargojet Airways Ltd.",11193,"CVG","Cincinnati, OH",13514,"MTY","Monterrey, Mexico",2021,3,
0.00,1691.00,"W8","Cargojet Airways Ltd.",11193,"CVG","Cincinnati, OH",11874,"GDL","Guadalajara, Mexico",2021,3,
0.00,710.00,"W8","Cargojet Airways Ltd.",11193,"CVG","Cincinnati, OH",16128,"YMX","Montreal, Canada",2021,3,
0.00,377.00,"W8","Cargojet Airways Ltd.",11193,"CVG","Cincinnati, OH",16078,"YHM","Hamilton, Canada",2021,3,
0.00,3893.00,"W8","Cargojet Airways Ltd.",11193,"CVG","Cincinnati, OH",11548,"EMA","Derby, United Kingdom",2021,3,
0.00,2014.00,"W8","Cargojet Airways Ltd.",11193,"CVG","Cincinnati, OH",16229,"YVR","Vancouver, Canada",2021,3,
0.00,1644.00,"W8","Cargojet Airways Ltd.",11193,"CVG","Cincinnati, OH",16257,"YYC","Calgary, Canada",2021,3,
0.00,3963.00,"W8","Cargojet Airways Ltd.",11193,"CVG","Cincinnati, OH",12972,"LHR","London, United Kingdom",2021,3,
0.00,3893.00,"W8","Cargojet Airways Ltd.",11548,"EMA","Derby, United Kingdom",11193,"CVG","Cincinnati, OH",2021,3,
0.00,613.00,"W8","Cargojet Airways Ltd.",16085,"YHZ","Halifax, Canada",11618,"EWR","Newark, NJ",2021,3,
0.00,362.00,"W8","Cargojet Airways Ltd.",16078,"YHM","Hamilton, Canada",12478,"JFK","New York, NY",2021,3,
0.00,343.00,"W8","Cargojet Airways Ltd.",16078,"YHM","Hamilton, Canada",11618,"EWR","Newark, NJ",2021,3,
0.00,701.00,"W8","Cargojet Airways Ltd.",16078,"YHM","Hamilton, Canada",10397,"ATL","Atlanta, GA",2021,3,
0.00,377.00,"W8","Cargojet Airways Ltd.",16078,"YHM","Hamilton, Canada",11193,"CVG","Cincinnati, OH",2021,3,
0.00,5308.00,"2GQ","Cavok Air LLC",13952,"OSL","Oslo, Norway",14691,"SBD","San Bernardino, CA",2021,4,
0.00,2470.00,"2GQ","Cavok Air LLC",13269,"MGA","Managua, Nicaragua",14691,"SBD","San Bernardino, CA",2021,4,
0.00,1365.00,"2GQ","Cavok Air LLC",13269,"MGA","Managua, Nicaragua",13061,"LRD","Laredo, TX",2021,4,
0.00,1152.00,"2GQ","Cavok Air LLC",13303,"MIA","Miami, FL",14286,"PTY","Panama City, Panama",2021,4,
0.00,4737.00,"2GQ","Cavok Air LLC",12266,"IAH","Houston, TX",13047,"LPA","Las Palmas, Spain",2021,4,
0.00,2470.00,"2GQ","Cavok Air LLC",14691,"SBD","San Bernardino, CA",13269,"MGA","Managua, Nicaragua",2021,4,
0.00,1365.00,"2GQ","Cavok Air LLC",13061,"LRD","Laredo, TX",13269,"MGA","Managua, Nicaragua",2021,4,
0.00,2172.00,"2GQ","Cavok Air LLC",14107,"PHX","Phoenix, AZ",16128,"YMX","Montreal, Canada",2021,4,
0.00,4120.00,"MP","Martinair Holland N.V.",13930,"ORD","Chicago, IL",10292,"AMS","Amsterdam, Netherlands",2021,4,
0.00,1506.00,"MP","Martinair Holland N.V.",13303,"MIA","Miami, FL",10711,"BOG","Bogota, Colombia",2021,4,
0.00,1017.00,"MP","Martinair Holland N.V.",13303,"MIA","Miami, FL",12010,"GUA","Guatemala City, Guatemala",2021,4,
0.00,4166.00,"MP","Martinair Holland N.V.",13303,"MIA","Miami, FL",11435,"DUB","Dublin, Ireland",2021,4,
0.00,4633.00,"MP","Martinair Holland N.V.",13303,"MIA","Miami, FL",10292,"AMS","Amsterdam, Netherlands",2021,4,
0.00,1787.00,"MP","Martinair Holland N.V.",13303,"MIA","Miami, FL",15455,"UIO","Quito, Ecuador",2021,4,
0.00,4118.00,"MP","Martinair Holland N.V.",14717,"SCL","Santiago, Chile",13303,"MIA","Miami, FL",2021,4,
0.00,1506.00,"MP","Martinair Holland N.V.",10711,"BOG","Bogota, Colombia",13303,"MIA","Miami, FL",2021,4,
0.00,4120.00,"MP","Martinair Holland N.V.",10292,"AMS","Amsterdam, Netherlands",13930,"ORD","Chicago, IL",2021,4,
0.00,4633.00,"MP","Martinair Holland N.V.",10292,"AMS","Amsterdam, Netherlands",13303,"MIA","Miami, FL",2021,4,
0.00,1787.00,"MP","Martinair Holland N.V.",15455,"UIO","Quito, Ecuador",13303,"MIA","Miami, FL",2021,4,
0.00,5147.00,"5Y","Atlas Air Inc.",15129,"TAR","Taranto, Italy",10994,"CHS","Charleston, SC",2021,3,
0.00,6808.00,"5Y","Atlas Air Inc.",11193,"CVG","Cincinnati, OH",12277,"ICN","Seoul, South Korea",2021,3,
0.00,377.00,"5Y","Atlas Air Inc.",11193,"CVG","Cincinnati, OH",16078,"YHM","Hamilton, Canada",2021,3,
0.00,710.00,"5Y","Atlas Air Inc.",11193,"CVG","Cincinnati, OH",16128,"YMX","Montreal, Canada",2021,3,
0.00,6699.00,"5Y","Atlas Air Inc.",11193,"CVG","Cincinnati, OH",13694,"NGO","Nagoya, Japan",2021,3,
0.00,7094.00,"5Y","Atlas Air Inc.",11193,"CVG","Cincinnati, OH",10480,"BAH","Manama, Bahrain",2021,3,
0.00,2402.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",13166,"MAO","Manaus, Brazil",2021,3,
0.00,1276.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",13252,"MEX","Mexico City, Mexico",2021,3,
0.00,1506.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",10711,"BOG","Bogota, Colombia",2021,3,
0.00,4072.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",11988,"GRU","Sao Paulo, Brazil",2021,3,
0.00,2490.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",16257,"YYC","Calgary, Canada",2021,3,
0.00,1622.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",14210,"POS","Port of Spain, Trinidad and Tobago",2021,3,
0.00,7746.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",12277,"ICN","Seoul, South Korea",2021,3,
0.00,1787.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",15455,"UIO","Quito, Ecuador",2021,3,
0.00,4024.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",15567,"VCP","Sao Paulo, Brazil",2021,3,
0.00,4406.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",11625,"EZE","Ezeiza, Argentina",2021,3,
0.00,4118.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",14717,"SCL","Santiago, Chile",2021,3,
0.00,4534.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",16286,"ZAZ","Zaragoza, Spain",2021,3,
0.00,4633.00,"5Y","Atlas Air Inc.",13303,"MIA","Miami, FL",10292,"AMS","Amsterdam, Netherlands",2021,3,
0.00,4343.00,"5Y","Atlas Air Inc.",13930,"ORD","Chicago, IL",11760,"FRA","Frankfurt, Germany",2021,3,
0.00,6552.00,"5Y","Atlas Air Inc.",13930,"ORD","Chicago, IL",12277,"ICN","Seoul, South Korea",2021,3,
0.00,6274.00,"5Y","Atlas Air Inc.",13930,"ORD","Chicago, IL",13744,"NRT","Tokyo, Japan",2021,3,
0.00,4120.00,"5Y","Atlas Air Inc.",13930,"ORD","Chicago, IL",10292,"AMS","Amsterdam, Netherlands",2021,3,
0.00,4332.00,"5Y","Atlas Air Inc.",15872,"WUX","Wuxi, China",10299,"ANC","Anchorage, AK",2021,3,
0.00,4534.00,"5Y","Atlas Air Inc.",16286,"ZAZ","Zaragoza, Spain",13303,"MIA","Miami, FL",2021,3,
0.00,3674.00,"5Y","Atlas Air Inc.",16286,"ZAZ","Zaragoza, Spain",12478,"JFK","New York, NY",2021,3,
0.00,1276.00,"5Y","Atlas Air Inc.",13252,"MEX","Mexico City, Mexico",13303,"MIA","Miami, FL",2021,3,
0.00,2608.00,"5Y","Atlas Air Inc.",12986,"LIM","Lima, Peru",13303,"MIA","Miami, FL",2021,3,
0.00,1506.00,"5Y","Atlas Air Inc.",10711,"BOG","Bogota, Colombia",13303,"MIA","Miami, FL",2021,3,
0.00,4343.00,"5Y","Atlas Air Inc.",11760,"FRA","Frankfurt, Germany",13930,"ORD","Chicago, IL",2021,3,
0.00,4296.00,"5Y","Atlas Air Inc.",11760,"FRA","Frankfurt, Germany",13342,"MKE","Milwaukee, WI",2021,3,
0.00,5217.00,"5Y","Atlas Air Inc.",14747,"SEA","Seattle, WA",12277,"ICN","Seoul, South Korea",2021,3,
0.00,5504.00,"5Y","Atlas Air Inc.",12173,"HNL","Honolulu, HI",13243,"MEL","Melbourne, Australia",2021,3,
0.00,5066.00,"5Y","Atlas Air Inc.",12173,"HNL","Honolulu, HI",15092,"SYD","Sydney, Australia",2021,3,
0.00,4389.00,"5Y","Atlas Air Inc.",12173,"HNL","Honolulu, HI",10244,"AKL","Auckland, New Zealand",2021,3,
0.00,6943.00,"5Y","Atlas Air Inc.",10693,"BNA","Nashville, TN",12277,"ICN","Seoul, South Korea",2021,3,
0.00,2029.00,"5Y","Atlas Air Inc.",16257,"YYC","Calgary, Canada",11375,"DOV","Dover, DE",2021,3,
0.00,7153.00,"5Y","Atlas Air Inc.",10397,"ATL","Atlanta, GA",12277,"ICN","Seoul, South Korea",2021,3,
0.00,5995.00,"5Y","Atlas Air Inc.",12892,"LAX","Los Angeles, CA",12277,"ICN","Seoul, South Korea",2021,3,
0.00,5451.00,"5Y","Atlas Air Inc.",12892,"LAX","Los Angeles, CA",13744,"NRT","Tokyo, Japan",2021,3,
0.00,5890.00,"5Y","Atlas Air Inc.",12892,"LAX","Los Angeles, CA",16286,"ZAZ","Zaragoza, Spain",2021,3,
0.00,5081.00,"5Y","Atlas Air Inc.",10299,"ANC","Anchorage, AK",12143,"HKG","Hong Kong, Hong Kong",2021,3,
0.00,3799.00,"5Y","Atlas Air Inc.",10299,"ANC","Anchorage, AK",12277,"ICN","Seoul, South Korea",2021,3,
0.00,3587.00,"5Y","Atlas Air Inc.",10299,"ANC","Anchorage, AK",11874,"GDL","Guadalajara, Mexico",2021,3,
0.00,3433.00,"5Y","Atlas Air Inc.",10299,"ANC","Anchorage, AK",13744,"NRT","Tokyo, Japan",2021,3,
0.00,4754.00,"5Y","Atlas Air Inc.",10299,"ANC","Anchorage, AK",11160,"CSX","Changsha, China",2021,3,
0.00,3603.00,"5Y","Atlas Air Inc.",10299,"ANC","Anchorage, AK",13694,"NGO","Nagoya, Japan",2021,3,
0.00,5081.00,"5Y","Atlas Air Inc.",12143,"HKG","Hong Kong, Hong Kong",10299,"ANC","Anchorage, AK",2021,3,
0.00,3799.00,"5Y","Atlas Air Inc.",12277,"ICN","Seoul, South Korea",10299,"ANC","Anchorage, AK",2021,3,
0.00,4308.00,"5Y","Atlas Air Inc.",14309,"PVG","Shanghai, China",10299,"ANC","Anchorage, AK",2021,3,
0.00,4680.00,"5Y","Atlas Air Inc.",15306,"TPE","Taipei, Taiwan",10299,"ANC","Anchorage, AK",2021,3,
0.00,5124.00,"5Y","Atlas Air Inc.",14771,"SFO","San Francisco, CA",13744,"NRT","Tokyo, Japan",2021,3,
0.00,1787.00,"5Y","Atlas Air Inc.",15455,"UIO","Quito, Ecuador",13303,"MIA","Miami, FL",2021,3,
0.00,377.00,"5Y","Atlas Air Inc.",16078,"YHM","Hamilton, Canada",11193,"CVG","Cincinnati, OH",2021,3,
0.00,1307.00,"5Y","Atlas Air Inc.",11874,"GDL","Guadalajara, Mexico",12892,"LAX","Los Angeles, CA",2021,3,
0.00,5451.00,"5Y","Atlas Air Inc.",13744,"NRT","Tokyo, Japan",12892,"LAX","Los Angeles, CA",2021,3,
0.00,3433.00,"5Y","Atlas Air Inc.",13744,"NRT","Tokyo, Japan",10299,"ANC","Anchorage, AK",2021,3,
0.00,5124.00,"5Y","Atlas Air Inc.",13744,"NRT","Tokyo, Japan",14771,"SFO","San Francisco, CA",2021,3,
0.00,4118.00,"5Y","Atlas Air Inc.",14717,"SCL","Santiago, Chile",13303,"MIA","Miami, FL",2021,3,
0.00,4024.00,"5Y","Atlas Air Inc.",15567,"VCP","Sao Paulo, Brazil",13303,"MIA","Miami, FL",2021,3,
0.00,710.00,"5Y","Atlas Air Inc.",16128,"YMX","Montreal, Canada",11193,"CVG","Cincinnati, OH",2021,3,
0.00,6980.00,"5Y","Atlas Air Inc.",11375,"DOV","Dover, DE",12277,"ICN","Seoul, South Korea",2021,3,
0.00,4895.00,"5Y","Atlas Air Inc.",11172,"CTU","Chengdu, China",10299,"ANC","Anchorage, AK",2021,3,
0.00,4630.00,"5Y","Atlas Air Inc.",12684,"KHN","Nanchang, China",10299,"ANC","Anchorage, AK",2021,3,
0.00,4120.00,"5Y","Atlas Air Inc.",10292,"AMS","Amsterdam, Netherlands",13930,"ORD","Chicago, IL",2021,3,
0.00,4571.00,"5Y","Atlas Air Inc.",15868,"WUH","Wuhan, China",10299,"ANC","Anchorage, AK",2021,3,
0.00,4160.00,"5Y","Atlas Air Inc.",10752,"BRU","Brussels, Belgium",13930,"ORD","Chicago, IL",2021,3,
0.00,5147.00,"5Y","Atlas Air Inc.",10994,"CHS","Charleston, SC",15129,"TAR","Taranto, Italy",2021,3,
0.00,4865.00,"5Y","Atlas Air Inc.",11030,"CKG","Chongqing, China",10299,"ANC","Anchorage, AK",2021,3,
0.00,4405.00,"5Y","Atlas Air Inc.",12115,"HGH","Hangzhou, China",10299,"ANC","Anchorage, AK",2021,3,
0.00,2090.00,"5Y","Atlas Air Inc.",12478,"JFK","New York, NY",13252,"MEX","Mexico City, Mexico",2021,3,
0.00,6906.00,"5Y","Atlas Air Inc.",12478,"JFK","New York, NY",12277,"ICN","Seoul, South Korea",2021,3,
0.00,6744.00,"5Y","Atlas Air Inc.",12478,"JFK","New York, NY",13744,"NRT","Tokyo, Japan",2021,3,
0.00,3674.00,"5Y","Atlas Air Inc.",12478,"JFK","New York, NY",16286,"ZAZ","Zaragoza, Spain",2021,3,
0.00,598.00,"5Y","Atlas Air Inc.",12478,"JFK","New York, NY",16085,"YHZ","Halifax, Canada",2021,3,
0.00,3603.00,"5Y","Atlas Air Inc.",13694,"NGO","Nagoya, Japan",10299,"ANC","Anchorage, AK",2021,3,
0.00,3484.00,"5Y","Atlas Air Inc.",16085,"YHZ","Halifax, Canada",10299,"ANC","Anchorage, AK",2021,3,
0.00,5648.00,"5Y","Atlas Air Inc.",15045,"SUU","Fairfield, CA",12277,"ICN","Seoul, South Korea",2021,3,
0.00,4452.00,"9S","Southern Air Inc.",11193,"CVG","Cincinnati, OH",12938,"LEJ","Leipzig, Germany",2021,3,
0.00,6808.00,"9S","Southern Air Inc.",11193,"CVG","Cincinnati, OH",12277,"ICN","Seoul, South Korea",2021,3,
0.00,6537.00,"9S","Southern Air Inc.",11193,"CVG","Cincinnati, OH",13744,"NRT","Tokyo, Japan",2021,3,
0.00,7094.00,"9S","Southern Air Inc.",11193,"CVG","Cincinnati, OH",10480,"BAH","Manama, Bahrain",2021,3,
0.00,4422.00,"9S","Southern Air Inc.",13930,"ORD","Chicago, IL",12938,"LEJ","Leipzig, Germany",2021,3,
0.00,6274.00,"9S","Southern Air Inc.",13930,"ORD","Chicago, IL",13744,"NRT","Tokyo, Japan",2021,3,
0.00,4452.00,"9S","Southern Air Inc.",12938,"LEJ","Leipzig, Germany",11193,"CVG","Cincinnati, OH",2021,3,
0.00,4422.00,"9S","Southern Air Inc.",12938,"LEJ","Leipzig, Germany",13930,"ORD","Chicago, IL",2021,3,
0.00,5838.00,"9S","Southern Air Inc.",12892,"LAX","Los Angeles, CA",12938,"LEJ","Leipzig, Germany",2021,3,
0.00,6156.00,"9S","Southern Air Inc.",12892,"LAX","Los Angeles, CA",11988,"GRU","Sao Paulo, Brazil",2021,3,
0.00,5995.00,"9S","Southern Air Inc.",12892,"LAX","Los Angeles, CA",12277,"ICN","Seoul, South Korea",2021,3,
0.00,5081.00,"9S","Southern Air Inc.",12143,"HKG","Hong Kong, Hong Kong",10299,"ANC","Anchorage, AK",2021,3,
0.00,6808.00,"9S","Southern Air Inc.",12277,"ICN","Seoul, South Korea",11193,"CVG","Cincinnati, OH",2021,3,
0.00,5995.00,"9S","Southern Air Inc.",12277,"ICN","Seoul, South Korea",12892,"LAX","Los Angeles, CA",2021,3,
0.00,3799.00,"9S","Southern Air Inc.",12277,"ICN","Seoul, South Korea",10299,"ANC","Anchorage, AK",2021,3,
0.00,6537.00,"9S","Southern Air Inc.",13744,"NRT","Tokyo, Japan",11193,"CVG","Cincinnati, OH",2021,3,
0.00,5569.00,"9S","Southern Air Inc.",14717,"SCL","Santiago, Chile",12892,"LAX","Los Angeles, CA",2021,3,
0.00,6906.00,"9S","Southern Air Inc.",12478,"JFK","New York, NY",12277,"ICN","Seoul, South Korea",2021,3,
0.00,6744.00,"9S","Southern Air Inc.",12478,"JFK","New York, NY",13744,"NRT","Tokyo, Japan",2021,3,
0.00,1590.00,"PFQ","Asia Pacific",12845,"KWA","Kwajalein, Marshall Islands",12016,"GUM","Guam, TT",2021,3,
0.00,531.00,"PFQ","Asia Pacific",15994,"YAP","Yap, Federated States of Micronesia",12016,"GUM","Guam, TT",2021,3,
0.00,2280.00,"PFQ","Asia Pacific",13162,"MAJ","Majuro, Marshall Islands",12173,"HNL","Honolulu, HI",2021,3,
0.00,1854.00,"PFQ","Asia Pacific",13162,"MAJ","Majuro, Marshall Islands",12016,"GUM","Guam, TT",2021,3,
0.00,2280.00,"PFQ","Asia Pacific",12173,"HNL","Honolulu, HI",13162,"MAJ","Majuro, Marshall Islands",2021,3,
0.00,1854.00,"PFQ","Asia Pacific",12016,"GUM","Guam, TT",13162,"MAJ","Majuro, Marshall Islands",2021,3,
0.00,814.00,"PFQ","Asia Pacific",12016,"GUM","Guam, TT",14583,"ROR","Koror, Palau",2021,3,
0.00,633.00,"PFQ","Asia Pacific",12016,"GUM","Guam, TT",15237,"TKK","Chuuk, Federated States of Micronesia",2021,3,
0.00,1969.00,"NC","Northern Air Cargo Inc.",13303,"MIA","Miami, FL",11888,"GEO","Georgetown, Guyana",2021,3,
0.00,524.00,"NC","Northern Air Cargo Inc.",13303,"MIA","Miami, FL",13180,"MBJ","Montego Bay, Jamaica",2021,3,
0.00,713.00,"NC","Northern Air Cargo Inc.",13303,"MIA","Miami, FL",14012,"PAP","Port-au-Prince, Haiti",2021,3,
0.00,848.00,"NC","Northern Air Cargo Inc.",13303,"MIA","Miami, FL",14739,"SDQ","Santo Domingo, Dominican Republic",2021,3,
0.00,2171.00,"NC","Northern Air Cargo Inc.",13303,"MIA","Miami, FL",14030,"PBM","Zanderij, Suriname",2021,3,
0.00,2608.00,"NC","Northern Air Cargo Inc.",13303,"MIA","Miami, FL",12986,"LIM","Lima, Peru",2021,3,
0.00,586.00,"NC","Northern Air Cargo Inc.",13303,"MIA","Miami, FL",12693,"KIN","Kingston, Jamaica",2021,3,
0.00,1506.00,"NC","Northern Air Cargo Inc.",13303,"MIA","Miami, FL",10711,"BOG","Bogota, Colombia",2021,3,
0.00,1152.00,"NC","Northern Air Cargo Inc.",13303,"MIA","Miami, FL",14286,"PTY","Panama City, Panama",2021,3,
0.00,1117.00,"NC","Northern Air Cargo Inc.",13303,"MIA","Miami, FL",14838,"SJO","San Jose, Costa Rica",2021,3,
0.00,1611.00,"NC","Northern Air Cargo Inc.",13303,"MIA","Miami, FL",10575,"BGI","Barbados/Bridgetown, Barbados",2021,3,
0.00,1622.00,"NC","Northern Air Cargo Inc.",13303,"MIA","Miami, FL",14210,"POS","Port of Spain, Trinidad and Tobago",2021,3,
0.00,524.00,"NC","Northern Air Cargo Inc.",13180,"MBJ","Montego Bay, Jamaica",13303,"MIA","Miami, FL",2021,3,
0.00,2171.00,"NC","Northern Air Cargo Inc.",14030,"PBM","Zanderij, Suriname",13303,"MIA","Miami, FL",2021,3,
0.00,713.00,"NC","Northern Air Cargo Inc.",14012,"PAP","Port-au-Prince, Haiti",13303,"MIA","Miami, FL",2021,3,
0.00,848.00,"NC","Northern Air Cargo Inc.",14739,"SDQ","Santo Domingo, Dominican Republic",13303,"MIA","Miami, FL",2021,3,
0.00,2608.00,"NC","Northern Air Cargo Inc.",12986,"LIM","Lima, Peru",13303,"MIA","Miami, FL",2021,3,
0.00,586.00,"NC","Northern Air Cargo Inc.",12693,"KIN","Kingston, Jamaica",13303,"MIA","Miami, FL",2021,3,
0.00,1506.00,"NC","Northern Air Cargo Inc.",10711,"BOG","Bogota, Colombia",13303,"MIA","Miami, FL",2021,3,
0.00,1152.00,"NC","Northern Air Cargo Inc.",14286,"PTY","Panama City, Panama",13303,"MIA","Miami, FL",2021,3,
0.00,1117.00,"NC","Northern Air Cargo Inc.",14838,"SJO","San Jose, Costa Rica",13303,"MIA","Miami, FL",2021,3,
0.00,1611.00,"NC","Northern Air Cargo Inc.",10575,"BGI","Barbados/Bridgetown, Barbados",13303,"MIA","Miami, FL",2021,3,
0.00,1622.00,"NC","Northern Air Cargo Inc.",14210,"POS","Port of Spain, Trinidad and Tobago",13303,"MIA","Miami, FL",2021,3,
0.00,241.00,"NC","Northern Air Cargo Inc.",14843,"SJU","San Juan, PR",14739,"SDQ","Santo Domingo, Dominican Republic",2021,3,
0.00,1153.00,"NC","Northern Air Cargo Inc.",14843,"SJU","San Juan, PR",14030,"PBM","Zanderij, Suriname",2021,3,
0.00,1969.00,"NC","Northern Air Cargo Inc.",11888,"GEO","Georgetown, Guyana",13303,"MIA","Miami, FL",2021,3,
0.00,7392.00,"CA","Air China",12478,"JFK","New York, NY",14309,"PVG","Shanghai, China",2021,3,
0.00,6838.00,"CA","Air China",12478,"JFK","New York, NY",14066,"PEK","Beijing, China",2021,3,
0.00,7392.00,"CA","Air China",14309,"PVG","Shanghai, China",12478,"JFK","New York, NY",2021,3,
0.00,6485.00,"CA","Air China",14309,"PVG","Shanghai, China",12892,"LAX","Los Angeles, CA",2021,3,
0.00,7058.00,"CA","Air China",14309,"PVG","Shanghai, China",13930,"ORD","Chicago, IL",2021,3,
0.00,6485.00,"CA","Air China",12892,"LAX","Los Angeles, CA",14309,"PVG","Shanghai, China",2021,3,
0.00,6251.00,"CA","Air China",12892,"LAX","Los Angeles, CA",14066,"PEK","Beijing, China",2021,3,
0.00,7058.00,"CA","Air China",13930,"ORD","Chicago, IL",14309,"PVG","Shanghai, China",2021,3,
0.00,6580.00,"CA","Air China",13930,"ORD","Chicago, IL",14066,"PEK","Beijing, China",2021,3,
0.00,6838.00,"CA","Air China",14066,"PEK","Beijing, China",12478,"JFK","New York, NY",2021,3,
0.00,6251.00,"CA","Air China",14066,"PEK","Beijing, China",12892,"LAX","Los Angeles, CA",2021,3,
0.00,6828.00,"MF","Xiamen Airlines Co., Ltd.",12892,"LAX","Los Angeles, CA",11724,"FOC","Fuzhou, China",2021,4,
0.00,6964.00,"MF","Xiamen Airlines Co., Ltd.",12892,"LAX","Los Angeles, CA",15917,"XMN","Xiamen, China",2021,4,
0.00,6828.00,"MF","Xiamen Airlines Co., Ltd.",11724,"FOC","Fuzhou, China",12892,"LAX","Los Angeles, CA",2021,4,
0.00,6964.00,"MF","Xiamen Airlines Co., Ltd.",15917,"XMN","Xiamen, China",12892,"LAX","Los Angeles, CA",2021,4,
0.00,4009.00,"TP","Tap-Portuguese Airlines",12991,"LIS","Lisbon, Portugal",13930,"ORD","Chicago, IL",2021,4,
0.00,3385.00,"TP","Tap-Portuguese Airlines",12991,"LIS","Lisbon, Portugal",11618,"EWR","Newark, NJ",2021,4,
0.00,4157.00,"TP","Tap-Portuguese Airlines",12991,"LIS","Lisbon, Portugal",13303,"MIA","Miami, FL",2021,4,
0.00,4009.00,"TP","Tap-Portuguese Airlines",13930,"ORD","Chicago, IL",12991,"LIS","Lisbon, Portugal",2021,4,
0.00,3385.00,"TP","Tap-Portuguese Airlines",11618,"EWR","Newark, NJ",12991,"LIS","Lisbon, Portugal",2021,4,
0.00,4009.00,"TP","Tap-Portuguese Airlines",12991,"LIS","Lisbon, Portugal",13930,"ORD","Chicago, IL",2021,4,
0.00,4157.00,"TP","Tap-Portuguese Airlines",12991,"LIS","Lisbon, Portugal",13303,"MIA","Miami, FL",2021,4,
0.00,4157.00,"TP","Tap-Portuguese Airlines",13303,"MIA","Miami, FL",12991,"LIS","Lisbon, Portugal",2021,4,
0.00,1506.00,"TP","Tap-Portuguese Airlines",10711,"BOG","Bogota, Colombia",13303,"MIA","Miami, FL",2021,4,
0.00,4343.00,"AA","American Airlines Inc.",13930,"ORD","Chicago, IL",11760,"FRA","Frankfurt, Germany",2021,3,
0.00,4089.00,"AA","American Airlines Inc.",13560,"MXP","Milan, Italy",14100,"PHL","Philadelphia, PA",2021,3,
0.00,4343.00,"AA","American Airlines Inc.",11760,"FRA","Frankfurt, Germany",13930,"ORD","Chicago, IL",2021,3,
0.00,3948.00,"AA","American Airlines Inc.",11760,"FRA","Frankfurt, Germany",14100,"PHL","Philadelphia, PA",2021,3,
0.00,4089.00,"AA","American Airlines Inc.",14100,"PHL","Philadelphia, PA",13560,"MXP","Milan, Italy",2021,3,
0.00,3948.00,"AA","American Airlines Inc.",14100,"PHL","Philadelphia, PA",11760,"FRA","Frankfurt, Germany",2021,3,
0.00,3736.00,"AA","American Airlines Inc.",14100,"PHL","Philadelphia, PA",10292,"AMS","Amsterdam, Netherlands",2021,3,
